,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract,metadata
0,0xfd095c,0x04f99a9842b4e07ccc5ddfe84b979ee0ed7b0d73b2b3384bd2c38f67bb4b084c:log:162,0x04f99a9842b4e07ccc5ddfe84b979ee0ed7b0d73b2b3384bd2c38f67bb4b084c,0x928ead8200f3f74dcd4e80af3d87b04d073faa36,0x306d9c4c195cb49d48599a773e18ab79469811e3,2950.0,,,,RARE,erc20,"{'value': '0x9feb795a3aea580000', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-08T08:55:35.000Z'}
1,0xfd0708,0x726f788d3685801e613f79f0d0a7d9371bd053a2c32e5f152b6108b7a98fc52a:log:259,0x726f788d3685801e613f79f0d0a7d9371bd053a2c32e5f152b6108b7a98fc52a,0x5397fdd0ec9db88f3493f89c310a030493dc1d63,0xae29294115b2c56eeb799149eb390964a36dcc1d,5.0,,,,RARE,erc20,"{'value': '0x4563918244f40000', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-08T06:55:47.000Z'}
2,0xfcd417,0xf6c00e288ff922f7b620db32f130303e06cc76a0ea9848882be8e5bdd2a12280:log:96,0xf6c00e288ff922f7b620db32f130303e06cc76a0ea9848882be8e5bdd2a12280,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xc5399cfc64433b67edf0145fc82823e5798168ef,1029.8518767388655,,,,RARE,erc20,"{'value': '0x37d410d9814173a791', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-06T11:12:11.000Z'}
3,0xfcd417,0xf6c00e288ff922f7b620db32f130303e06cc76a0ea9848882be8e5bdd2a12280:log:92,0xf6c00e288ff922f7b620db32f130303e06cc76a0ea9848882be8e5bdd2a12280,0x306d9c4c195cb49d48599a773e18ab79469811e3,0x74de5d4fcbf63e00296fd95d33236b9794016631,1029.8518767388655,,,,RARE,erc20,"{'value': '0x37d410d9814173a791', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-06T11:12:11.000Z'}
4,0xfcb68b,0xb3f8fbc3fab20a405a11f9a408f0bab038a4a66aeb57ff333852f244e69a20cf:log:164,0xb3f8fbc3fab20a405a11f9a408f0bab038a4a66aeb57ff333852f244e69a20cf,0x38942c4d984e2c36fa3ac0ad64ed20c7759c3525,0x306d9c4c195cb49d48599a773e18ab79469811e3,2324.365673925431,,,,RARE,erc20,"{'value': '0x7e010db96b04c5df26', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-05T09:50:47.000Z'}
5,0xfc2374,0xc33f2383a913ddf349128a6c66b705a9a439d8752238e27fab3268f101c5a1aa:log:448,0xc33f2383a913ddf349128a6c66b705a9a439d8752238e27fab3268f101c5a1aa,0x3645dff2e8ff9fb6075632ecf3a0097c16943f41,0x306d9c4c195cb49d48599a773e18ab79469811e3,44044.132895712704,,,,RARE,erc20,"{'value': '0x0953a32168d55c9e8bb4', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T03:33:47.000Z'}
6,0xfbf2e0,0x91ca9db27a697f5169df578e1f348c1ab268d3577352c432e37738d870cc0c25:log:53,0x91ca9db27a697f5169df578e1f348c1ab268d3577352c432e37738d870cc0c25,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x306d9c4c195cb49d48599a773e18ab79469811e3,523.5816505287333,,,,RARE,erc20,"{'value': '0x1c6227b119f5ddc1f5', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-29T09:54:47.000Z'}
7,0xfbf2e0,0x91ca9db27a697f5169df578e1f348c1ab268d3577352c432e37738d870cc0c25:log:50,0x91ca9db27a697f5169df578e1f348c1ab268d3577352c432e37738d870cc0c25,0xf01cb00cdeef200d61346020d8e12dd193c1694c,0x74de5d4fcbf63e00296fd95d33236b9794016631,523.5816505287333,,,,RARE,erc20,"{'value': '0x1c6227b119f5ddc1f5', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-29T09:54:47.000Z'}
8,0xfbe56f,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804:log:155,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804,0xe66b31678d6c16e9ebf358268a790b763c133750,0x306d9c4c195cb49d48599a773e18ab79469811e3,1603.3001652637136,,,,RARE,erc20,"{'value': '0x56ea426da8b4bb4506', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-28T22:22:11.000Z'}
9,0xfbe56f,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804:log:152,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804,0xf9a522a2e53efd747537ccb8ff601fa8716aee5d,0xe66b31678d6c16e9ebf358268a790b763c133750,1603.3001652637136,,,,RARE,erc20,"{'value': '0x56ea426da8b4bb4506', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-28T22:22:11.000Z'}
10,0xfbe56f,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804:log:150,0xff60964ebfefb93538ef3268c3f43c0047cb07c34951cd87b7d22dd6e8beb804,0xf9a522a2e53efd747537ccb8ff601fa8716aee5d,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,16.194951164279935,,,,RARE,erc20,"{'value': '0xe0c0064785b450db', 'address': '0x93dfaf57d986b9ca77df9376c50878e013d9c7c8', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-28T22:22:11.000Z'}
