,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract,metadata
0,0xfc7580,0x76c2d10f3d2210b8b253a4e844b896f02cd83462017fbe693a4b6510f3564e4a:log:385,0x76c2d10f3d2210b8b253a4e844b896f02cd83462017fbe693a4b6510f3564e4a,0xdf22d24c1310097722f6b554cf6f493ac370a3d0,0xcadff63f2c7b15b85625e8327b89671d4da86563,10597.0,,,,XIV,erc20,"{'value': '0x023e76eadab00e740000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-03T02:02:11.000Z'}
1,0xfc4f05,0x4ae5a52eb1a8235b6c0e58b2055540b9e545157c36cfa4f2970b374d41c91708:log:285,0x4ae5a52eb1a8235b6c0e58b2055540b9e545157c36cfa4f2970b374d41c91708,0x1cff36debd53eeb3264fd75497356132c4067632,0x000000000000000000000000000000000000dead,30000.0,,,,XIV,erc20,"{'value': '0x065a4da25d3016c00000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-01T16:57:23.000Z'}
2,0xfc4e97,0xc430171f777bfd1866b64e19f8e46e5cb352906236454216a8b586f3f9a2770d:log:241,0xc430171f777bfd1866b64e19f8e46e5cb352906236454216a8b586f3f9a2770d,0xcadff63f2c7b15b85625e8327b89671d4da86563,0x1cff36debd53eeb3264fd75497356132c4067632,103399.04906777691,,,,XIV,erc20,"{'value': '0x15e5460fff808b91d0af', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-01T16:35:11.000Z'}
3,0xfc3f12,0x8964ce2237f822c9f6401bb78b95707f7244c9a78259e6172db0050e948730ea:log:310,0x8964ce2237f822c9f6401bb78b95707f7244c9a78259e6172db0050e948730ea,0x947c4efaf086821ed8f5d3980d466808f3fe4808,0x8e01cc26d6dd73581347c4370573ce9e59e74802,40908.6,,,,XIV,erc20,"{'value': '0x08a9a8deccf2b0ec0000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-01T03:14:59.000Z'}
4,0xfc3f0a,0x64370a2a3d51a88895f9192ce62226ed60c7cebeb3354bc0a0849a2518a0ac71:log:319,0x64370a2a3d51a88895f9192ce62226ed60c7cebeb3354bc0a0849a2518a0ac71,0xcadff63f2c7b15b85625e8327b89671d4da86563,0x947c4efaf086821ed8f5d3980d466808f3fe4808,40908.627264752366,,,,XIV,erc20,"{'value': '0x08a9a93faa1888a79ad3', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-01T03:13:23.000Z'}
5,0xfc2ec5,0xcef66dfa9a10ce3d4a193c96d3a46b2868172855d0fbae43cd2697a7dec115e5:log:55,0xcef66dfa9a10ce3d4a193c96d3a46b2868172855d0fbae43cd2697a7dec115e5,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xcadff63f2c7b15b85625e8327b89671d4da86563,50934.08270699306,,,,XIV,erc20,"{'value': '0x0ac9246459aca0362b48', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:16:47.000Z'}
6,0xfc2ec5,0xcef66dfa9a10ce3d4a193c96d3a46b2868172855d0fbae43cd2697a7dec115e5:log:52,0xcef66dfa9a10ce3d4a193c96d3a46b2868172855d0fbae43cd2697a7dec115e5,0xda9434e626dff1e4d07a8ca20ee856132894e775,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,50934.08270699306,,,,XIV,erc20,"{'value': '0x0ac9246459aca0362b48', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:16:47.000Z'}
7,0xfc2eb8,0x108b64c17b6388e4a413a659749c0f60c2dfc8247e6b69f465bb91396da4b0b8:log:53,0x108b64c17b6388e4a413a659749c0f60c2dfc8247e6b69f465bb91396da4b0b8,0xcadff63f2c7b15b85625e8327b89671d4da86563,0xda9434e626dff1e4d07a8ca20ee856132894e775,50934.08270699306,,,,XIV,erc20,"{'value': '0x0ac9246459aca0362b48', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:13:59.000Z'}
8,0xfc2eb7,0xf9230ca4580dd98b93c89e54663493bbcd3374ddd653b732a034d50e10b158ca:log:339,0xf9230ca4580dd98b93c89e54663493bbcd3374ddd653b732a034d50e10b158ca,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xcadff63f2c7b15b85625e8327b89671d4da86563,50246.3191,,,,XIV,erc20,"{'value': '0x0aa3dbc12d0ab92bc000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:13:47.000Z'}
9,0xfc2eb7,0xf9230ca4580dd98b93c89e54663493bbcd3374ddd653b732a034d50e10b158ca:log:336,0xf9230ca4580dd98b93c89e54663493bbcd3374ddd653b732a034d50e10b158ca,0x63e1c3370abaf44e09bc5a545c55d5746bd59d71,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,50246.3191,,,,XIV,erc20,"{'value': '0x0aa3dbc12d0ab92bc000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:13:47.000Z'}
10,0xfc2eb6,0xba7e0a554feec5ab0145382fa57bb34220cf4a35683547201fe8c449f74e6345:log:182,0xba7e0a554feec5ab0145382fa57bb34220cf4a35683547201fe8c449f74e6345,0xda9434e626dff1e4d07a8ca20ee856132894e775,0x8e01cc26d6dd73581347c4370573ce9e59e74802,56404.294664169836,,,,XIV,erc20,"{'value': '0x0bf1aed5324d2ff2061f', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:13:35.000Z'}
11,0xfc2eb1,0x95c2c8af69ffcae7f2281503ecd57dbc2beb7fae12c4bb8af30d321a1005b033:log:71,0x95c2c8af69ffcae7f2281503ecd57dbc2beb7fae12c4bb8af30d321a1005b033,0xcadff63f2c7b15b85625e8327b89671d4da86563,0xda9434e626dff1e4d07a8ca20ee856132894e775,56404.294664169836,,,,XIV,erc20,"{'value': '0x0bf1aed5324d2ff2061f', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:12:35.000Z'}
12,0xfc2eaf,0x9ee961302f04f209967e08783dfbeb4a0f5dfda95c95e4e8f863629442f2e999:log:577,0x9ee961302f04f209967e08783dfbeb4a0f5dfda95c95e4e8f863629442f2e999,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xcadff63f2c7b15b85625e8327b89671d4da86563,60000.0,,,,XIV,erc20,"{'value': '0x0cb49b44ba602d800000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:12:11.000Z'}
13,0xfc2eaf,0x9ee961302f04f209967e08783dfbeb4a0f5dfda95c95e4e8f863629442f2e999:log:574,0x9ee961302f04f209967e08783dfbeb4a0f5dfda95c95e4e8f863629442f2e999,0x63e1c3370abaf44e09bc5a545c55d5746bd59d71,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,60000.0,,,,XIV,erc20,"{'value': '0x0cb49b44ba602d800000', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-31T13:12:11.000Z'}
14,0xfc0a54,0x3e4f6b72e8cd58db4a6f776660926fb1771d80ec24c87992323e1e99e4cea9a2:log:55,0x3e4f6b72e8cd58db4a6f776660926fb1771d80ec24c87992323e1e99e4cea9a2,0xe66b31678d6c16e9ebf358268a790b763c133750,0xbe4715df37caaf9411e314eef0aab4caf6800a1b,15298.355973325584,,,,XIV,erc20,"{'value': '0x033d535687936ac1753d', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-30T06:01:47.000Z'}
15,0xfc0a54,0x3e4f6b72e8cd58db4a6f776660926fb1771d80ec24c87992323e1e99e4cea9a2:log:52,0x3e4f6b72e8cd58db4a6f776660926fb1771d80ec24c87992323e1e99e4cea9a2,0xcadff63f2c7b15b85625e8327b89671d4da86563,0xe66b31678d6c16e9ebf358268a790b763c133750,15298.355973325584,,,,XIV,erc20,"{'value': '0x033d535687936ac1753d', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-30T06:01:47.000Z'}
16,0xfbfe20,0x09fa7063c73a08caffa533101629706e3a64c7411346491ae05d778d0512f9a1:log:108,0x09fa7063c73a08caffa533101629706e3a64c7411346491ae05d778d0512f9a1,0xe66b31678d6c16e9ebf358268a790b763c133750,0xbe4715df37caaf9411e314eef0aab4caf6800a1b,16665.724167877168,,,,XIV,erc20,"{'value': '0x0387736237e4b11bce10', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-29T19:34:11.000Z'}
17,0xfbfe20,0x09fa7063c73a08caffa533101629706e3a64c7411346491ae05d778d0512f9a1:log:105,0x09fa7063c73a08caffa533101629706e3a64c7411346491ae05d778d0512f9a1,0xcadff63f2c7b15b85625e8327b89671d4da86563,0xe66b31678d6c16e9ebf358268a790b763c133750,16665.724167877168,,,,XIV,erc20,"{'value': '0x0387736237e4b11bce10', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-29T19:34:11.000Z'}
18,0xfb9038,0x213a80e8fb673a82f4dcb997171d02a39028f7baec67cc510335e0f4000698b2:log:262,0x213a80e8fb673a82f4dcb997171d02a39028f7baec67cc510335e0f4000698b2,0xa77c88abcaa770c54a6cfbfd0c586a475537bbc1,0xcadff63f2c7b15b85625e8327b89671d4da86563,31455.14136639296,,,,XIV,erc20,"{'value': '0x06a92fc70040bbbf4042', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-25T21:16:11.000Z'}
19,0xfb9038,0x213a80e8fb673a82f4dcb997171d02a39028f7baec67cc510335e0f4000698b2:log:259,0x213a80e8fb673a82f4dcb997171d02a39028f7baec67cc510335e0f4000698b2,0x947c4efaf086821ed8f5d3980d466808f3fe4808,0xa77c88abcaa770c54a6cfbfd0c586a475537bbc1,31455.14136639296,,,,XIV,erc20,"{'value': '0x06a92fc70040bbbf4042', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-25T21:16:11.000Z'}
20,0xfb9020,0xbb641064ad324f57e892c59843a2e20ef72e24010452dd02923d3ee96f9ff367:log:297,0xbb641064ad324f57e892c59843a2e20ef72e24010452dd02923d3ee96f9ff367,0x8e01cc26d6dd73581347c4370573ce9e59e74802,0x947c4efaf086821ed8f5d3980d466808f3fe4808,31455.096599611883,,,,XIV,erc20,"{'value': '0x06a92f27f51a47c87f7d', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-25T21:11:23.000Z'}
21,0xfb9020,0xbb641064ad324f57e892c59843a2e20ef72e24010452dd02923d3ee96f9ff367:log:296,0xbb641064ad324f57e892c59843a2e20ef72e24010452dd02923d3ee96f9ff367,0x22e4c971b2b33c7009673a8a380dbbe4bac1364d,0x6d5a5c33eb8d5b48ca3936e0a3cd1cdfda3cb84c,1277.9480125344214,,,,XIV,erc20,"{'value': '0x454717628a92a3149e', 'address': '0x44f262622248027f8e2a8fb1090c4cf85072392c', 'decimal': '0x12'}",{'blockTimestamp': '2023-01-25T21:11:23.000Z'}
