,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract,metadata
0,0xfca0d7,0xe7f112a21d4ef72dfcc3a5718a034ede2467741808e5e39451fb7409d094dd25:log:252,0xe7f112a21d4ef72dfcc3a5718a034ede2467741808e5e39451fb7409d094dd25,0x212b2104610ba9c7bfdc2715e29bed5ec4d9501f,0xf5bb54af516890d564643ba16c09117fda5a98d3,114.52328487930419,,,,AGLD,erc20,"{'value': '0x06355470d3cdca42c6', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T15:15:59.000Z'}
1,0xfca089,0x49ad85a736056a3d26750ef0860ea74fbe855b76da025423b6aea43e57da5464:log:256,0x49ad85a736056a3d26750ef0860ea74fbe855b76da025423b6aea43e57da5464,0xbd1d667a551470db1bd9d062bbd32b47c02eeb82,0x28c6c06298d514db089934071355e5743bf21d60,34930.195999999996,,,,AGLD,erc20,"{'value': '0x076591d921e3d2820000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T15:00:11.000Z'}
2,0xfca033,0x6baa027b1f092346bf48ddc7d6f7568ea8d4a5111f785632bcb4c37f3a214ccb:log:73,0x6baa027b1f092346bf48ddc7d6f7568ea8d4a5111f785632bcb4c37f3a214ccb,0xb91215450e5e2db09fb44dea4eb7a16865c64911,0xbd1d667a551470db1bd9d062bbd32b47c02eeb82,34930.195999999996,,,,AGLD,erc20,"{'value': '0x076591d921e3d2820000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T14:42:47.000Z'}
3,0xfc9ef1,0xec93512449eec0b0ca732abe60f6501ebe2077994f3f58006c31f811da5c22d3:log:115,0xec93512449eec0b0ca732abe60f6501ebe2077994f3f58006c31f811da5c22d3,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xf5bb54af516890d564643ba16c09117fda5a98d3,52.521395676516434,,,,AGLD,erc20,"{'value': '0x02d8e17b18f67fbabc', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T13:37:47.000Z'}
4,0xfc9ef1,0xec93512449eec0b0ca732abe60f6501ebe2077994f3f58006c31f811da5c22d3:log:113,0xec93512449eec0b0ca732abe60f6501ebe2077994f3f58006c31f811da5c22d3,0xc2ba38a78d4e4188d779ca63d4a1ba9037b6416d,0x74de5d4fcbf63e00296fd95d33236b9794016631,52.521395676516434,,,,AGLD,erc20,"{'value': '0x02d8e17b18f67fbabc', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T13:37:47.000Z'}
5,0xfc9eb0,0x420a5871421a8e4b8fe28d7f6653bd60e50b2c980a48a01bb60756a29724c838:log:237,0x420a5871421a8e4b8fe28d7f6653bd60e50b2c980a48a01bb60756a29724c838,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x418e7bc4c49df0b74d9911259bfea5b569d70400,380.78838204,,,,AGLD,erc20,"{'value': '0x14a48017f649ef7000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T13:24:11.000Z'}
6,0xfc9d71,0x6886e8dd8c8d9913a814fe890cfe06ea54d05f2e6c5db7398ea51a5d84e45a60:log:174,0x6886e8dd8c8d9913a814fe890cfe06ea54d05f2e6c5db7398ea51a5d84e45a60,0x08d1ef216735c03ab7149f501c57974bd0e10beb,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,57442.95549599,,,,AGLD,erc20,"{'value': '0x0c29fd25bdc7f08a9c00', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T12:20:11.000Z'}
7,0xfc9d38,0xd21e4d083978f65081ff532a1fbb4a337d184325c8e9a7741de4b788630cfb08:log:37,0xd21e4d083978f65081ff532a1fbb4a337d184325c8e9a7741de4b788630cfb08,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x08d1ef216735c03ab7149f501c57974bd0e10beb,28821.30525032,,,,AGLD,erc20,"{'value': '0x061a67f56758a860a000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T12:08:47.000Z'}
8,0xfc9c02,0x4e23e145f13f0bd0a5426c8e420da37d5439ecdc1343eaa4c2d1ac9a9c5dadcf:log:287,0x4e23e145f13f0bd0a5426c8e420da37d5439ecdc1343eaa4c2d1ac9a9c5dadcf,0xc1f7ef102da3d5f33303cb2f49829a659748df03,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,550.8226,,,,AGLD,erc20,"{'value': '0x1ddc32fc5119148000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T11:06:35.000Z'}
9,0xfc9b57,0x5ebb563ade30cd29ca15f9c7978151034e3c4cc6e889dc682efe7ae1eaabdbd4:log:172,0x5ebb563ade30cd29ca15f9c7978151034e3c4cc6e889dc682efe7ae1eaabdbd4,0x28c6c06298d514db089934071355e5743bf21d60,0xc1f7ef102da3d5f33303cb2f49829a659748df03,550.8226,,,,AGLD,erc20,"{'value': '0x1ddc32fc5119148000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T10:31:59.000Z'}
10,0xfc9ac9,0x3f201db50abcb491e5592745f7d1662f25a029a84a2652111d23031e7a173a35:log:164,0x3f201db50abcb491e5592745f7d1662f25a029a84a2652111d23031e7a173a35,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,2730819.337,,,,AGLD,erc20,"{'value': '0x024246034ce48f847a8000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T10:03:11.000Z'}
11,0xfc94a8,0x77d5ecbaaef84b5c481bc3eab2229ea5453f7887da465a2e1f0d079b2510173d:log:111,0x77d5ecbaaef84b5c481bc3eab2229ea5453f7887da465a2e1f0d079b2510173d,0x3afd8db7317eb6ac600afcbda69f64581a894c56,0x8746ebc2976bf55b63551c819e3cfea43c9cb5ae,380.05,,,,AGLD,erc20,"{'value': '0x149a40d568a7350000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T04:46:35.000Z'}
12,0xfc943f,0xec0f0b86d7452f4b890f7516dfc0c701becea5e3021b01a645d192c6a67fa263:log:213,0xec0f0b86d7452f4b890f7516dfc0c701becea5e3021b01a645d192c6a67fa263,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x92ce6b5eb56113984c597b02fadf89aed9aef91b,1917.9334544,,,,AGLD,erc20,"{'value': '0x67f8ac6b213dda8000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T04:25:11.000Z'}
13,0xfc9226,0x33cffcd9f3f1d76ca2d88f8a33387fa82cc8414017f33f7222640daeff8dcade:log:333,0x33cffcd9f3f1d76ca2d88f8a33387fa82cc8414017f33f7222640daeff8dcade,0xb11d046962cec97bec2e8edf9d37694da3a4bba0,0xe93381fb4c4f14bda253907b18fad305d799241a,20000.0,,,,AGLD,erc20,"{'value': '0x043c33c1937564800000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:37:23.000Z'}
14,0xfc91fa,0x42a7695dcd63f49995a5f9abff2f131877e2452841350a73524d598d46e841ac:log:308,0x42a7695dcd63f49995a5f9abff2f131877e2452841350a73524d598d46e841ac,0xcd1b8612e1cbebfa1cd86a8ad1908dd3a6a7e915,0xe93381fb4c4f14bda253907b18fad305d799241a,49899.76,,,,AGLD,erc20,"{'value': '0x0a911247ebbd9e180000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:28:35.000Z'}
15,0xfc91fa,0xdc070d8e2986b3e36c2d0064e377b0092af5969d0ff8e688ead59a449ef2150e:log:307,0xdc070d8e2986b3e36c2d0064e377b0092af5969d0ff8e688ead59a449ef2150e,0xcd1b8612e1cbebfa1cd86a8ad1908dd3a6a7e915,0xe93381fb4c4f14bda253907b18fad305d799241a,49899.229999999996,,,,AGLD,erc20,"{'value': '0x0a910aecfb8c7b230000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:28:35.000Z'}
16,0xfc91e3,0xa873e132b5ba9c55c5c8a7251ed405ecc96045e9fd4df18253c179ea95410636:log:197,0xa873e132b5ba9c55c5c8a7251ed405ecc96045e9fd4df18253c179ea95410636,0xcd1b8612e1cbebfa1cd86a8ad1908dd3a6a7e915,0xe93381fb4c4f14bda253907b18fad305d799241a,49899.08,,,,AGLD,erc20,"{'value': '0x0a9108d81357eed40000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:23:59.000Z'}
17,0xfc91a7,0xd22a6df1fa983f08b375ce5fe5f83a70fac0222ada45145396977b50499837b8:log:334,0xd22a6df1fa983f08b375ce5fe5f83a70fac0222ada45145396977b50499837b8,0xcd1b8612e1cbebfa1cd86a8ad1908dd3a6a7e915,0xe93381fb4c4f14bda253907b18fad305d799241a,37349.88,,,,AGLD,erc20,"{'value': '0x07e8bdb593dacacc0000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:11:59.000Z'}
18,0xfc916c,0x757482565f754f4197b6072e557ebde9e408a3ffd7ec5afe0ae49955c98de8eb:log:230,0x757482565f754f4197b6072e557ebde9e408a3ffd7ec5afe0ae49955c98de8eb,0x125f660239707c9de3462d3fa633f2723ad0b884,0x28c6c06298d514db089934071355e5743bf21d60,154741.34,,,,AGLD,erc20,"{'value': '0x20c48b7b4b3e48560000', 'address': '0x32353a6c91143bfd6c7d363b546e62a9a2489a20', 'decimal': '0x12'}",{'blockTimestamp': '2023-02-04T02:00:11.000Z'}
