,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract,metadata
0,0xf74d1f,0x55c7c5f79abebd306140b14d1ea3229ff8a15ab8aab1d25fbf15117c6b82431c:log:256,0x55c7c5f79abebd306140b14d1ea3229ff8a15ab8aab1d25fbf15117c6b82431c,0xc2a4b6e930e4f83c3ad6425b68f7d34693897d70,0xc2a4b6e930e4f83c3ad6425b68f7d34693897d70,7809.999999999999,,,,MEDIBIT,erc20,"{'value': '0x01a76185d4d8b8c80000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-12-17T21:35:11.000Z'}
1,0xef40d6,0xb19e49b351948180d50ff9c92cc6b9eaee4495943e6e180ee8be89422b4b6066:log:215,0xb19e49b351948180d50ff9c92cc6b9eaee4495943e6e180ee8be89422b4b6066,0x2c9d2f03c46615efa2e9173ac59dda695841b6c3,0x5a5b644fb1a3ca046317fe82bc695fff7bacf30c,12496.0,,,,MEDIBIT,erc20,"{'value': '0x02a568d6215ac1400000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-10-05T05:05:23.000Z'}
2,0xebff2a,0xea9dad9f329ef02ca5df90a2bc0276439c7887e173b693c9318d98bc6b5b2789:log:103,0xea9dad9f329ef02ca5df90a2bc0276439c7887e173b693c9318d98bc6b5b2789,0x3a611f1ccaa2f0adf453d912ee00f4d6d5bfe3a5,0x3a611f1ccaa2f0adf453d912ee00f4d6d5bfe3a5,6248.0,,,,MEDIBIT,erc20,"{'value': '0x0152b46b10ad60a00000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-09-03T15:57:28.000Z'}
3,0xeafe54,0x5ba6f99b1ca20249fe0637701a9c62693c2dcb3a0addc58e9f522f53479062e5:log:74,0x5ba6f99b1ca20249fe0637701a9c62693c2dcb3a0addc58e9f522f53479062e5,0xbf6a9d2f1465efb3e17e97dd111621c23b0e8f8d,0xd3024c2b6453bcf498c9e39e37c0a7b8ac909d3b,3124.0,,,,MEDIBIT,erc20,"{'value': '0xa95a358856b0500000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-08-24T03:25:53.000Z'}
4,0xe6ce59,0x93586545871025967446e163d1ee075444758364775499ffa0b93f0f6f6cf65d:log:458,0x93586545871025967446e163d1ee075444758364775499ffa0b93f0f6f6cf65d,0x05887140a1880a8682750fac3a4a1e9ddc209b5d,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,327600184.33000004,,,,MEDIBIT,erc20,"{'value': '0x010efc0993eec1ab25c10000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-07-12T05:54:48.000Z'}
5,0xded9a3,0x108bb5c0ade004e239d79385253077382582a3790763f803ab9c2c1927bfb732:log:110,0x108bb5c0ade004e239d79385253077382582a3790763f803ab9c2c1927bfb732,0x5bd4cf7160a89974a4f0a7f3235da4c7691fb54f,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,43973387.57632,,,,MEDIBIT,erc20,"{'value': '0x245fba1df9968bca400000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-04-17T19:44:40.000Z'}
6,0xdecf1b,0xa3f46f027f1a6b933598f9ef839d71021179ba01285683a03d46046790a09a18:log:46,0xa3f46f027f1a6b933598f9ef839d71021179ba01285683a03d46046790a09a18,0x7e9eb2c1ccffc2c8f0ca1a75c17c93de5a06dbb5,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,43256471.283,,,,MEDIBIT,erc20,"{'value': '0x23c7ea01c7c151cb6b8000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-04-17T09:34:06.000Z'}
7,0xde305f,0x449edf3554a9efe4e2d5566ffed5b5bcba09231cf93893750eb17bf5382b80e5:log:125,0x449edf3554a9efe4e2d5566ffed5b5bcba09231cf93893750eb17bf5382b80e5,0x7e4b634f7e066863c3c4ed994c0394ed2bd7e403,0x9ecbcd7a08625912e640b37713cda713a7bd732d,80000000.0,,,,MEDIBIT,erc20,"{'value': '0x422ca8b0a00a4250000000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-04-11T01:16:00.000Z'}
8,0xddbf65,0x613a8bd4fd47686ccaf3e674c435061d69f04647fb09d1d930db2c86cf101712:log:141,0x613a8bd4fd47686ccaf3e674c435061d69f04647fb09d1d930db2c86cf101712,0x6c7164719d3a4d503f8f44f2b13431002f315a8c,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,53808505.49034128,,,,MEDIBIT,erc20,"{'value': '0x2c8264ed7358ea07604000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-04-06T12:50:46.000Z'}
9,0xdcbb36,0xf51b817d20bdacbd900dfeb7e3d85c73eb6aa8ab336d82f10ee08144d57d3173:log:286,0xf51b817d20bdacbd900dfeb7e3d85c73eb6aa8ab336d82f10ee08144d57d3173,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0xc545d381ab438fefac1287ba43d31900b39cac4c,31070484.33,,,,MEDIBIT,erc20,"{'value': '0x19b36e549e25ca3fb10000', 'address': '0x737fa0372c8d001904ae6acaf0552d4015f9c947', 'decimal': '0x12'}",{'blockTimestamp': '2022-03-27T03:32:26.000Z'}
