,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract,metadata
0,0xef1d6c,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1:log:455,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x8d381481be81184259dd6e3daef415bccf71a610,43622529.8035823,,,,ITL,erc20,"{'value': '0x0f7f722b508c56', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-10-03T22:34:23.000Z'}
1,0xef1d6c,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1:log:453,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,43622529.8035823,,,,ITL,erc20,"{'value': '0x0f7f722b508c56', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-10-03T22:34:23.000Z'}
2,0xef1d6c,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1:log:451,0xa4029998fe5855d6e1eafad52ab615732af86eea95e4bb941a7a948c917c0bb1,0xb713d3f2590307a3355246e7716f1e0ee10a5d18,0x74de5d4fcbf63e00296fd95d33236b9794016631,43622529.8035823,,,,ITL,erc20,"{'value': '0x0f7f722b508c56', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-10-03T22:34:23.000Z'}
3,0xedfc6e,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2:log:95,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2,0xe66b31678d6c16e9ebf358268a790b763c133750,0xe2a7d1b307097e7c24ee92248af645d97d626009,52549.20036011,,,,ITL,erc20,"{'value': '0x04c781a45eab', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-09-23T14:30:47.000Z'}
4,0xedfc6e,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2:log:93,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xe66b31678d6c16e9ebf358268a790b763c133750,52549.20036011,,,,ITL,erc20,"{'value': '0x04c781a45eab', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-09-23T14:30:47.000Z'}
5,0xedfc6e,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2:log:91,0x078b688cfea90e99c959174120d67483753850cabe1e83e9e68aaf93c1338ea2,0x8d381481be81184259dd6e3daef415bccf71a610,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,52549.20036011,,,,ITL,erc20,"{'value': '0x04c781a45eab', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-09-23T14:30:47.000Z'}
6,0xe935a5,0xcf0aa61c85b4a8b0516b9e513b87218bdce51a8b6d23f5f2fc794ebe3e232582:log:438,0xcf0aa61c85b4a8b0516b9e513b87218bdce51a8b6d23f5f2fc794ebe3e232582,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,0xfdf6ef479b61c891a8a39c0d6a873adae2cbab03,1571600.81918082,,,,ITL,erc20,"{'value': '0x8eefaedb0882', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-08-05T17:18:26.000Z'}
7,0xe621d0,0x75631dd570f9a3fe636c0a1aa7e0e0116db71e24cd9db3b016b71a557ec895b9:log:19,0x75631dd570f9a3fe636c0a1aa7e0e0116db71e24cd9db3b016b71a557ec895b9,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,0x256f7ac45dfac454ac0a4f0a3768c85ce3e9c333,120400099.9000999,,,,ITL,erc20,"{'value': '0x2ac653468bf486', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-07-05T10:28:07.000Z'}
8,0xe3be07,0xf8fcdf1ce58a1213ab85766b885f85ecacb8cc287c12ba9d0cb5eeb254abd128:log:59,0xf8fcdf1ce58a1213ab85766b885f85ecacb8cc287c12ba9d0cb5eeb254abd128,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,0x87141cf1b6aa6c5f8dae82ae215cb291d220aa5d,222035580.37382823,,,,ITL,erc20,"{'value': '0x4ee204b59166aa', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-06-08T06:49:25.000Z'}
9,0xdbc71d,0xcd7a31e115f33c15b7b97b7a1df5348605a2f63febd71d2a2aec97b574b350d9:log:97,0xcd7a31e115f33c15b7b97b7a1df5348605a2f63febd71d2a2aec97b574b350d9,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0xd2db85edcb2ba6a86546a60d73d1be73a1d37220,149904338.39491,,,,ITL,erc20,"{'value': '0x3541b85c0827b8', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-03-17T10:00:02.000Z'}
10,0xda10ee,0x2a9510379d23bf8fd21e6d9303eb6234ade3a83e9a1883620148b424b2d4070f:log:36,0x2a9510379d23bf8fd21e6d9303eb6234ade3a83e9a1883620148b424b2d4070f,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,0x893c87a82813473dd6fcb77e37afed28a820cde7,22749102.01630831,,,,ITL,erc20,"{'value': '0x081504ce76d06f', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-27T23:22:07.000Z'}
11,0xd9eae0,0x897cf55933b448a2b3cdf42e43ab5ff276f6e272a670de7940c7619e81f3731b:log:42,0x897cf55933b448a2b3cdf42e43ab5ff276f6e272a670de7940c7619e81f3731b,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,0x9d50b14e0cab3e6f70f072653f8d2f4e1784852b,6307190228.271174,,,,ITL,erc20,"{'value': '0x08c0c39c0cb11bbc', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-26T11:27:38.000Z'}
12,0xd9dcdd,0xda87b28e85314332d9240c8b02920af24b889500e707da837c78ebd7aba6d40d:log:78,0xda87b28e85314332d9240c8b02920af24b889500e707da837c78ebd7aba6d40d,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0x4f570053ad713b3c12b256d76f04eba3b74aaa2e,239733760.0,,,,ITL,erc20,"{'value': '0x552ba8908c0000', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-25T22:00:05.000Z'}
13,0xd9b59e,0xdfc41960ef809c7f8ac36da9ec7aaebe68fa6888701017ff1ffe49a47d78c995:log:34,0xdfc41960ef809c7f8ac36da9ec7aaebe68fa6888701017ff1ffe49a47d78c995,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0xee304f3a6d08b853cbc939b985906f276028972d,72220000.0,,,,ITL,erc20,"{'value': '0x19a85ee8916000', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-24T08:44:56.000Z'}
14,0xd9b4cf,0xe60c524c2f6284349e35ee28337277ea750b9600819ccd6c069947332be29e00:log:136,0xe60c524c2f6284349e35ee28337277ea750b9600819ccd6c069947332be29e00,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0xee304f3a6d08b853cbc939b985906f276028972d,2500.0,,,,ITL,erc20,"{'value': '0x3a35294400', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-24T08:00:09.000Z'}
15,0xd98b46,0xfd7a892deaedb5be0bb0bea9d352c7a7807fdcdbe2816346a639f46fa7860190:log:56,0xfd7a892deaedb5be0bb0bea9d352c7a7807fdcdbe2816346a639f46fa7860190,0x0476ab92043152c7b2fa1f3655560cdb30ecd35f,0x1a8368da55fe1f0e35dbdba6e3d75374af199fa5,550314918.0,,,,ITL,erc20,"{'value': '0xc382d9a832e600', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-22T16:35:46.000Z'}
16,0xd98b28,0x59275e5c4004cca9c1f9bd26854b680beecdc56c0753f47330a59724adb9d72d:log:40,0x59275e5c4004cca9c1f9bd26854b680beecdc56c0753f47330a59724adb9d72d,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0x0476ab92043152c7b2fa1f3655560cdb30ecd35f,550314918.0,,,,ITL,erc20,"{'value': '0xc382d9a832e600', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-22T16:29:59.000Z'}
17,0xd98173,0xcd0589eec8c44995a274f9ff2f7d78ef781ee2ae7c2c90c4f88d9940d289fd4c:log:64,0xcd0589eec8c44995a274f9ff2f7d78ef781ee2ae7c2c90c4f88d9940d289fd4c,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,0xad3366a19b237d6878c3e2c358b743a5467f7efa,24293.682,,,,ITL,erc20,"{'value': '0x0235a1a0eb40', 'address': '0x122a86b5dff2d085afb49600b4cd7375d0d94a5f', 'decimal': '0x8'}",{'blockTimestamp': '2022-02-22T07:14:18.000Z'}
